Caption,IP_Address,Category,Community,ObjectSubType,Vendor,City,sha1(City)
10.80.72.238,10.80.72.238,0,,ICMP,Unknown,LDC Dev VIP,E28B77688EE155308F3D82811F70B9E9FD225401
10.80.72.239,10.80.72.239,0,,ICMP,Unknown,LDC Dev VIP,E28B77688EE155308F3D82811F70B9E9FD225401
admin-c1.ihotelier.com,10.80.72.240,0,,ICMP,Unknown,LDC Dev VIP,E28B77688EE155308F3D82811F70B9E9FD225401
api-cd-c1.ihotelier.com,10.80.72.241,0,,ICMP,Unknown,LDC Dev VIP,E28B77688EE155308F3D82811F70B9E9FD225401
callcenter-c1.ihotelier.com,10.80.72.242,0,,ICMP,Unknown,LDC Dev VIP,E28B77688EE155308F3D82811F70B9E9FD225401
vs_config-c1.ihotelier.com,10.80.72.243,0,,ICMP,Unknown,LDC,5926CDF80BFB4FA3E08260133B1827C5912FB383
connect-c1.ihotelier.com,10.80.72.244,0,,ICMP,Unknown,LDC Dev VIP,E28B77688EE155308F3D82811F70B9E9FD225401
ota2-c1.ihotelier.com,10.80.72.245,0,,ICMP,Unknown,LDC,5926CDF80BFB4FA3E08260133B1827C5912FB383
vs_reservations-c1.ihotelier.com,10.80.72.246,0,,ICMP,Unknown,LDC,5926CDF80BFB4FA3E08260133B1827C5912FB383
10.80.72.254,10.80.72.254,0,,ICMP,Unknown,LDC Dev VIP,E28B77688EE155308F3D82811F70B9E9FD225401
MEL-D-RTR01.travelclick.com,10.30.1.22,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-I-RTR01.travelclick.com,10.80.140.65,1,tcldcgram4r0,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-I-RTR02,10.80.140.66,1,tcldcgram4r0,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
nycdc02,10.55.10.41,2,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ILCBDC03,10.10.28.21,2,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
GAINDC01,10.30.28.21,2,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ILCBDC02,10.10.28.22,2,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ibeapil08.ilcb.tcprod.local,10.80.24.237,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ibeapil07.ilcb.tcprod.local,10.80.24.236,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
consolel02.ilcb.tcprod.local,10.80.24.239,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
consolel01.ilcb.tcprod.local,10.80.24.238,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ibeapil06.ilcb.tcprod.local,10.80.24.235,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ibeapil03.ilcb.tcprod.local,10.80.24.232,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ibeapil02.ilcb.tcprod.local,10.80.24.231,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ibeapil05.ilcb.tcprod.local,10.80.24.234,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ibeapil04.ilcb.tcprod.local,10.80.24.233,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
corl29.ilcb.tcprod.local,10.80.24.247,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
corl28.ilcb.tcprod.local,10.80.24.246,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
splunkl01.ilcb.tcprod.local,10.80.25.116,2,public,SNMP,net-snmp,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
gwrkl01.ilcb.tcprod.local,10.80.25.115,2,public,SNMP,net-snmp,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
corl27.ilcb.tcprod.local,10.80.24.245,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
haproxyl02.ilcb.tcprod.local,10.80.24.242,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
consolel04.ilcb.tcprod.local,10.80.24.241,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
corl31.ilcb.tcprod.local,10.80.24.244,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
haproxyl01.ilcb.tcprod.local,10.80.24.243,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ihevtbkpl03.ilcb.tcprod.local,10.80.24.218,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ihevtbkpl02.ilcb.tcprod.local,10.80.24.217,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-CORE-SW02,10.80.51.1,1,,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-CORE-SW02,10.80.170.3,1,,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
exa2sw-adm01.gain.tcprod.local,10.30.172.62,1,public,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ldc-fw04-g0-0.tcprod.local,209.242.64.130,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ldc-core-sw03-lo10.tcprod.local,209.242.64.170,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-Cyrusone-RTR02,209.242.64.173,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-PRE-CORE-SW01,10.80.2.12,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-CORE-SW01,10.80.24.2,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-CORE-SW02,10.80.24.3,1,,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-MSW,10.80.140.59,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ORL- CoreStack A&B,10.55.48.10,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ORL-FW01,10.55.48.11,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ORL-AP03,10.55.49.33,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW03-Meraki,10.55.49.171,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW06-Meraki,10.55.49.172,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW05-Meraki,10.55.49.173,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW08-Meraki,10.55.49.176,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW07-Meraki,10.55.49.177,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW09-Meraki,10.55.49.178,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW11-Meraki,10.55.49.179,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW10-Meraki,10.55.49.180,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW13-Meraki,10.55.49.182,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW15-Meraki,10.55.49.183,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW12-Meraki,10.55.49.184,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-SW01-Meraki,10.55.49.185,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-ISP-SW01.travelclick.com,199.227.2.9,1,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
bcn-inetfw01-2,10.55.32.18,1,notpublic79,SNMP,Cisco,BCN,0468D9812A96008BDBF328F8CF06795B95DD9755
ORL-ISP-SW01.travelclick.com,10.55.49.71,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
orl-d-rtr01.travelclick.com,10.55.48.2,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ORL-MPLS-RTR.travelclick.com,10.55.48.5,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADC-D-RTR01-Zayo,10.254.0.3,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ORL- AP01,10.55.49.31,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL- AP02,10.55.49.32,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP03,10.55.49.33,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP04,10.55.49.34,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP05,10.55.49.35,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP06,10.55.49.36,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP07,10.55.49.37,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP08,10.55.49.38,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP09,10.55.49.39,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP10,10.55.49.40,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP11 (Game Room),10.55.49.41,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
ORL-AP12,10.55.49.42,0,notpublic79,SNMP,"Meraki Networks, Inc.",Orlando,4002033B8D915DD85690DBA6971E49BFB3466EDC
sng-d-rtr02.travelclick.com,10.30.1.121,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ORL- FiberNet Circuit (FarSide),104.219.183.17,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC- MetroOptic & Lightpath (FarSide),148.77.101.153,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
SCH-D-RTR02.travelclick.com,10.50.4.8,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
CN1610_02,10.30.136.64,0,notpublic79,SNMP,Network Appliance Corporation,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
CN1610_01,10.30.136.65,0,notpublic79,SNMP,Network Appliance Corporation,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
SCH-MetroOptical-Primary-Internet Circuit,198.41.83.114,1,0rioNWr!t3c0mM,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
SCH-FW-OutSide,64.190.112.34,1,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-Internet Link - AT&T,12.86.117.50,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADC-10GDCI-RTR02.travelclick.com,10.30.140.41,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ORL-AT&T-Primary-Internet-Circuit,12.119.119.50,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-10GDCI-RTR02,10.80.140.42,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
orl-d-rtr01.travelclick.com,10.55.48.49,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LOGW01,10.80.25.230,2,,Agent,Windows,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
sng-d-rtr01.travelclick.com,10.30.1.21,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-N9K-SERV-A.travelclick.com,10.80.64.36,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
MEL-MPLS-Circuit,100.65.0.42,0,,ICMP,Unknown,MEL,7DD9F08D63915209BD4A0C7866988F53D52682D6
LDC-MGMT-SW05.ilcb.tcprod.local,10.80.136.143,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADC-AVO-RTR01,10.30.40.31,0,notpublic79,SNMP,Avocent,ADC,D976A678B4A7E70AA51F1D90C454B2E3F0616CC4
LDC-AVO-RTR02,10.80.40.32,1,notpublic79,SNMP,Avocent,LDC,5926CDF80BFB4FA3E08260133B1827C5912FB383
LDC-AVO-RTR01,10.80.40.31,1,notpublic79,SNMP,Avocent,LDC,5926CDF80BFB4FA3E08260133B1827C5912FB383
atlucs05.gain.tcprod.local,10.30.182.13,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
atlucs05-a.gain.tcprod.local,10.30.182.11,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
atlucs05-b.gain.tcprod.local,10.30.182.12,0,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
par-inetfw01-1.travelclick.net,10.55.96.82,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
38.101.233.11,38.101.233.11,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-WAN-RTR01-Meraki,10.55.8.21,1,notpublic79,SNMP,Cisco,New York City,E11083890DBD87CE08FE9D5AEB87A6FB922D6F60
NYC-SW8- Meraki,10.55.14.162,0,notpublic79,SNMP,"Meraki Networks, Inc.",New York City,E11083890DBD87CE08FE9D5AEB87A6FB922D6F60
NYC-SW7- Meraki,10.55.14.161,0,notpublic79,SNMP,"Meraki Networks, Inc.",New York City,E11083890DBD87CE08FE9D5AEB87A6FB922D6F60
NYC-SW6- Meraki,10.55.14.160,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-SW4- Meraki,10.55.14.158,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-SW3- Meraki,10.55.14.157,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-SW2- Meraki,10.55.14.156,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP01- Meraki,10.55.14.135,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-SW1- Meraki,10.55.14.155,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP02- Meraki,10.55.14.136,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP03- Meraki,10.55.14.137,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP04- Meraki,10.55.14.138,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP05- Meraki,10.55.14.139,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP06- Meraki,10.55.14.140,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP07- Meraki,10.55.14.141,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP08- Meraki,10.55.14.142,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP09- Meraki,10.55.14.143,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-AP10- Meraki,10.55.14.144,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-INETSW01.travelclick.net,10.55.14.152,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-SW5- Meraki,10.55.14.159,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.14.150,10.55.14.150,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.14.151,10.55.14.151,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ldc-i-rtr01-g0-0-0.tcprod.local,209.242.64.169,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
Rack1_LT_PDU,10.55.10.89,1,public,SNMP,American Power Conversion Corp.,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
Rack1_(RT)_PDU,10.55.10.90,1,public,SNMP,American Power Conversion Corp.,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
Rack2_(LT)_PDU,10.55.10.92,1,public,SNMP,American Power Conversion Corp.,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
Rack2_(RT)_PDU,10.55.10.93,1,public,SNMP,American Power Conversion Corp.,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.12.19,10.55.12.19,0,public,SNMP,"KONICA MINOLTA HOLDINGS, INC.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.12.20,10.55.12.20,0,public,SNMP,"KONICA MINOLTA HOLDINGS, INC.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-Core02- Meraki,10.55.14.3,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-FW01- Meraki,10.55.14.6,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYC-Core01- Meraki,10.55.14.4,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.14.5,10.55.14.5,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.12.1,10.55.12.1,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.10.1,10.55.10.1,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.11.1,10.55.11.1,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.14.129,10.55.14.129,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
MEL-PBX-Server,10.55.81.10,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-Core05,10.80.140.43,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-Core06,10.80.140.44,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
bcn-access-sw06_(Meraki),10.55.33.40,0,notpublic79,SNMP,"Meraki Networks, Inc.",BCN,0468D9812A96008BDBF328F8CF06795B95DD9755
bcn-access-sw07_(Meraki),10.55.33.41,0,notpublic79,SNMP,"Meraki Networks, Inc.",BCN,0468D9812A96008BDBF328F8CF06795B95DD9755
nycesx02-idrac,10.55.10.78,0,public,SNMP,Dell Computer Corporation,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDC-10GDCI-RTR01,10.80.51.13,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADC-10GDCI-RTR01,10.30.51.13,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYCUPS1,10.55.10.88,0,notpublic79,SNMP,American Power Conversion Corp.,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
NYCUPS2,10.55.10.91,0,notpublic79,SNMP,American Power Conversion Corp.,NY,F3025294E93653A7B2E2E3897231FDFD464516AA
ADC-Core05,10.30.140.43,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADC-Core06,10.30.140.44,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDCGCFW04A,10.80.140.51,0,notpublic79,SNMP,Palo Alto Networks,LDC,5926CDF80BFB4FA3E08260133B1827C5912FB383
LDCGCFW04B,10.80.140.52,0,notpublic79,SNMP,Palo Alto Networks,LDC,5926CDF80BFB4FA3E08260133B1827C5912FB383
LDC-10GDCI-RTR01,10.80.2.18,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
atlucs03-A-FI,10.30.44.11,1,notpublic79,SNMP,Cisco,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-SW5,10.55.121.150,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-SW5,10.55.121.150,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-SW1,10.55.121.149,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-SW3,10.55.121.146,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-SW4,10.55.121.147,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-SW4,10.55.121.147,0,notpublic79,SNMP,"Meraki Networks, Inc.",,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-FW01,104.232.193.11,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
OTW-FW02,104.232.193.12,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADCAMDFW04A,10.30.140.55,0,notpublic79,SNMP,Palo Alto Networks,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADCAMDFW04B,10.30.140.56,0,notpublic79,SNMP,Palo Alto Networks,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADCGCFW03A,10.30.140.51,0,notpublic79,SNMP,Palo Alto Networks,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
ADCGCFW03B,10.30.140.52,0,notpublic79,SNMP,Palo Alto Networks,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
LDCAMDFW06A,10.80.140.55,0,notpublic79,SNMP,Palo Alto Networks,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
10.55.121.146,10.55.121.146,0,,ICMP,Unknown,,5BA93C9DB0CFF93F52B521D7420E43F6EDA2784F
