VS Name, VS IP address, Total Connections
vs_dev-admin.ihotelier.com_80,10.80.72.3:http,36
vs_dev-admin.ihotelier.com_443,10.80.72.3:https,445
vs_dev-callcenter15.ihotelier.com_80,10.80.72.12:http,37
vs_dev-callcenter15.ihotelier.com_443,10.80.72.12:https,47
vs_dev-imanager.ihotelier.com_80,10.80.72.24:http,4672
vs_dev-imanager.ihotelier.com_443,10.80.72.24:https,9268
vs_dev_admin-v1.ihotelier.com_80,10.80.72.62:http,36
vs_dev_admin-v1.ihotelier.com_443,10.80.72.62:https,119
vs_dev_api-cd.ihotelier.com_80,10.80.72.215:http,34
vs_dev_api-cd.ihotelier.com_443,10.80.72.215:https,33
vs_dev_api-ihos.ihotelier.com_80,10.80.72.221:http,153
vs_dev_api-ihos.ihotelier.com_443,10.80.72.221:https,109
vs_dev_booking.ihotelier.com_80,10.80.72.50:http,40
vs_dev_booking.ihotelier.com_443,10.80.72.50:https,866
vs_dev_bookings.ihotelier.com_80,10.80.72.54:http,37
vs_dev_bookings.ihotelier.com_443,10.80.72.54:https,32
vs_dev_callcenter.ihotelier.com_80,10.80.72.51:http,36
vs_dev_callcenter.ihotelier.com_443,10.80.72.51:https,119
vs_dev_connect.ihotelier.com_80,10.80.72.77:http,37
vs_dev_connect.ihotelier.com_443,10.80.72.77:https,34
vs_dev_console.ihotelier.com_80,10.80.72.61:http,37
vs_dev_console.ihotelier.com_443,10.80.72.61:https,34
vs_dev_csgateway.ihotelier.com_80,10.80.72.180:http,34
vs_dev_csgateway.ihotelier.com_443,10.80.72.180:https,31
vs_dev_gmsapps.travelclick.com_80,10.80.72.224:http,142
vs_dev_gmsapps.travelclick.com_443,10.80.72.224:https,109
vs_dev_mobile.ihotelier.com_80,10.80.72.60:http,36
vs_dev_mobile.ihotelier.com_443,10.80.72.60:https,119
vs_dev_ota2.ihotelier.com_80,10.80.72.222:http,0
vs_dev_ota2.ihotelier.com_443,10.80.72.222:https,0
vs_dev_ota.ihotelier.com_80,10.80.72.223:http,34
vs_dev_ota.ihotelier.com_443,10.80.72.223:https,32
vs_dev_pmsconnect.ihotelier.com_80,10.80.72.87:http,37
vs_dev_pmsconnect.ihotelier.com_443,10.80.72.87:https,44
vs_emari-mgmt-c1.travelclick.com_443,10.80.73.61:https,28
vs_emari-mgmt-c1_80,10.80.73.61:http,33
vs_emari-mgmt-d1.travelclick.com_80,10.80.73.63:http,138
vs_emari-mgmt-d1.travelclick.com_443,10.80.73.63:https,109
vs_emari-mgmt-t1.travelclick.com_80,10.80.73.57:http,39
vs_emari-mgmt-t1.travelclick.com_443,10.80.73.57:https,35
vs_emari-mgmt-t3.travelclick.com_80,10.80.73.53:http,37
vs_emari-mgmt-t3.travelclick.com_443,10.80.73.53:https,121
vs_emari-mgmt-t4.travelclick.com_80,10.80.73.48:http,46
vs_emari-mgmt-t4.travelclick.com_443,10.80.73.48:https,136
vs_emari-mgmt-t6.travelclick.com_80,10.80.73.56:http,38
vs_emari-mgmt-t6.travelclick.com_443,10.80.73.56:https,122
vs_emariapi-c1.travelclick.com_80,10.80.73.60:http,147
vs_emariapi-c1.travelclick.com_443,10.80.73.60:https,102
vs_emariapi-d1.travelclick.com_80,10.80.73.64:http,88
vs_emariapi-d1.travelclick.com_443,10.80.73.64:https,85
vs_emariapi-t1.travelclick.com_80,10.80.73.58:http,37
vs_emariapi-t1.travelclick.com_443,10.80.73.58:https,101
vs_emariapi-t3.travelclick.com_80,10.80.73.51:http,37
vs_emariapi-t3.travelclick.com_443,10.80.73.51:https,89
vs_emariapi-t4.travelclick.com_80,10.80.73.50:http,37
vs_emariapi-t4.travelclick.com_443,10.80.73.50:https,87
vs_emariapi-t5.travelclick.com_80,10.80.72.104:http,37
vs_emariapi-t5.travelclick.com_443,10.80.72.104:https,102
vs_emariapi-t6.travelclick.com_80,10.80.73.54:http,36
vs_emariapi-t6.travelclick.com_443,10.80.73.54:https,121
vs_exch2010_80,10.80.72.181:http,151
vs_exch2010_443,10.80.72.181:https,5
vs_exch2010_smtp,10.80.72.181:smtp,62
vs_expedia-t5.ihotelier.com_80,10.80.72.32:http,3103665
vs_expedia-t5.ihotelier.com_443,10.80.72.32:https,2861413
vs_gap-api-t5.ihotelier.com_80,10.80.72.46:http,36
vs_gap-api-t5.ihotelier.com_443,10.80.72.46:https,119
vs_gap-api-t6.ihoteler.com_80,10.80.72.47:http,37
vs_gap-api-t6.ihoteler.com_443,10.80.72.47:https,34
vs_gminbox.travelclick.com_25,10.80.72.200:smtp,4
vs_gmsapps.travelclick.com_80,10.80.72.70:http,36
vs_gmsapps.travelclick.com_443,10.80.72.70:https,119
vs_ih-analytics-preprod.travelclick.com_80,10.80.72.173:http,1268734
vs_ih-analytics-preprod.travelclick.com_443,10.80.72.173:https,6593071
vs_ihentrateapi-c1.travelclick.com_443,10.80.73.86:https,8970
vs_ihentrateapi-t1.travelclick.com_443,10.80.73.85:https,5886
vs_ihentrateapi-t3.travelclick.com_443,10.80.73.84:https,507
vs_ihentrateapi-t4.travelclick.com_443,10.80.73.83:https,60961
vs_ihentrateapi-t5.travelclick.com_443,10.80.73.82:https,28918
vs_ihentrateapi-t6.travelclick.com_443,10.80.73.81:https,19204
vs_ihonboardingapi-c1.travelclick.com_80,10.80.73.69:http,37
vs_ihonboardingapi-c1.travelclick.com_443,10.80.73.69:https,10312
vs_ihonboardingapi-d1.travelclick.com_80,10.80.73.70:http,36
vs_ihonboardingapi-d1.travelclick.com_443,10.80.73.70:https,119
vs_ihonboardingapi-t1.travelclick.com_80,10.80.73.47:http,37
vs_ihonboardingapi-t1.travelclick.com_443,10.80.73.47:https,1827
vs_ihonboardingapi-t3.travelclick.com_80,10.80.73.66:http,36
vs_ihonboardingapi-t3.travelclick.com_443,10.80.73.66:https,219
vs_ihonboardingapi-t4.travelclick.com_80,10.80.73.46:http,37
vs_ihonboardingapi-t4.travelclick.com_443,10.80.73.46:https,36395
vs_ihonboardingapi-t5.travelclick.com_80,10.80.73.67:http,37
vs_ihonboardingapi-t5.travelclick.com_443,10.80.73.67:https,14371
vs_ihonboardingapi-t6.travelclick.com_80,10.80.73.68:http,36
vs_ihonboardingapi-t6.travelclick.com_443,10.80.73.68:https,7197
vs_ihproductapi-c1.travelclick.com_80,10.80.73.62:http,87
vs_ihproductapi-c1.travelclick.com_443,10.80.73.62:https,104
vs_ihproductapi-d1.travelclick.com_80,10.80.73.65:http,146
vs_ihproductapi-d1.travelclick.com_443,10.80.73.65:https,109
vs_ihproductapi-t1.travelclick.com_80,10.80.73.59:http,37
vs_ihproductapi-t1.travelclick.com_443,10.80.73.59:https,89
vs_ihproductapi-t3.travelclick.com_80,10.80.73.52:http,37
vs_ihproductapi-t3.travelclick.com_443,10.80.73.52:https,87
vs_ihproductapi-t4.travelclick.com_80,10.80.73.49:http,37
vs_ihproductapi-t4.travelclick.com_443,10.80.73.49:https,158
vs_ihproductapi-t5.travelclick.com_80,10.80.72.103:http,37
vs_ihproductapi-t5.travelclick.com_443,10.80.72.103:https,269
vs_ihproductapi-t6.travelclick.com_80,10.80.73.55:http,36
vs_ihproductapi-t6.travelclick.com_443,10.80.73.55:https,163
vs_ihservice-mgmtapi-c1.travelclick.com_443,10.80.73.95:https,261
vs_ihservice-mgmtapi-t1.travelclick.com_80,10.80.73.43:http,37
vs_ihservice-mgmtapi-t1.travelclick.com_443,10.80.73.43:https,196
vs_ihservice-mgmtapi-t3_80,10.80.73.112:http,37
vs_ihservice-mgmtapi-t3_443,10.80.73.112:https,1750
vs_ihservice-mgmtapi-t4.travelclick.com_80,10.80.72.110:http,80
vs_ihservice-mgmtapi-t4.travelclick.com_443,10.80.72.110:https,1266
vs_ihservice-mgmtapi-t5_80,10.80.72.98:http,37
vs_ihservice-mgmtapi-t5_443,10.80.72.98:https,629
vs_ihservice-mgmtapi-t6.travelclick.com_80,10.80.73.41:http,36
vs_ihservice-mgmtapi-t6.travelclick.com_443,10.80.73.41:https,339
vs_imanager10.ihotelier.com_80,10.80.72.10:http,37
vs_imanager10.ihotelier.com_443,10.80.72.10:https,46
vs_imanager-c1.ihotelier.com_80,10.80.72.235:http,45
vs_imanager-c1.ihotelier.com_443,10.80.72.235:https,3293
vs_imanager-t1.ihotelier.com_80,10.80.72.220:http,46
vs_imanager-t1.ihotelier.com_443,10.80.72.220:https,5628
vs_imanager-t3.ihotelier.com_443,10.80.72.82:https,749554
vs_imanager-t4.ihotelier.com_80,10.80.72.8:http,1066568
vs_imanager-t4.ihotelier.com_443,10.80.72.8:https,795202
vs_imanager-t5.ihotelier.com_80,10.80.72.9:http,855908
vs_imanager-t5.ihotelier.com_443,10.80.72.9:https,2178700
vs_imanager-t6.ihotelier.com_80,10.80.72.11:http,904422
vs_imanager-t6.ihotelier.com_443,10.80.72.11:https,826983
vs_imanager.ihotelier.com_443,10.80.72.94:https,39
vs_insite-d1.travelclick.com_80,10.80.72.23:http,33305
vs_insite-d1.travelclick.com_443,10.80.72.23:https,13807
vs_insite-d2.travelclick.com_443,10.80.73.131:https,258
vs_insite-t2.travelclick.com_443,10.80.73.132:https,340
vs_internal-kube-ilcb-d1.travelclick.com_80,10.80.73.108:http,8
vs_internal-kube-ilcb-d1.travelclick.com_443,10.80.73.108:https,38945
vs_m-t4.ihotelier.com_80,10.80.72.72:http,36
vs_m-t4.ihotelier.com_443,10.80.72.72:https,119
vs_m-t5.ihotelier.com_80,10.80.72.73:http,36
vs_m-t5.ihotelier.com_443,10.80.72.73:https,119
vs_m-t6.ihotelier.com_80,10.80.72.71:http,0
vs_m-t6.ihotelier.com_443,10.80.72.71:https,109
vs_m.ihotelier.com_443,10.80.72.91:https,33
vs_manager-t3.ihotelier.com_80,10.80.72.82:http,832206
vs_mobile-t4.ihotelier.com_80,10.80.72.80:http,36
vs_mobile-t4.ihotelier.com_443,10.80.72.80:https,119
vs_mobile-t5.ihotelier.com_80,10.80.72.35:http,844709
vs_mobile-t5.ihotelier.com_443,10.80.72.35:https,821467
vs_mobile-t6.ihotelier.com_80,10.80.72.34:http,846044
vs_mobile-t6.ihotelier.com_443,10.80.72.34:https,774925
vs_mobile.ihotelier.com_443,10.80.72.92:https,109
vs_notifications-c1.travelclick.com_80,10.80.72.236:http,845657
vs_notifications-c1.travelclick.com_443,10.80.72.236:https,809279
vs_notifications-t1.travelclick.com_80,10.80.72.183:http,76
vs_notifications-t1.travelclick.com_443,10.80.72.183:https,528
vs_notifications-t3.travelclick.com_80,10.80.72.194:http,36
vs_notifications-t3.travelclick.com_443,10.80.72.194:https,456
vs_ops-t5.travelclick.com_80,10.80.72.64:http,78
vs_ops-t5.travelclick.com_443,10.80.72.64:https,31
vs_origin-api-ilcb-internal-tx_80,10.80.73.94:http,2657951
vs_origin-api-ilcb-internal-tx_443,10.80.73.94:https,16155940
vs_origin-beta-portal-c1.travelclick.com_80,10.80.73.106:http,856167
vs_origin-beta-portal-c1.travelclick.com_443,10.80.73.106:https,834802
vs_origin-beta-portal-t5.travelclick.com_80,10.80.73.97:http,952387
vs_origin-beta-portal-t5.travelclick.com_443,10.80.73.97:https,802283
vs_origin-console-c1.travelclick.com,10.80.72.209:https,1613229
vs_origin-console-c1.travelclick.com_80,10.80.72.209:http,830519
vs_origin-console-m1.travelclick.com_http,10.80.72.178:http,36
vs_origin-console-perf.travelclick.com_80,10.80.72.134:http,4600167
vs_origin-console-perf.travelclick.com_443,10.80.72.134:https,2644783
vs_origin-console-t1.travelclick.com_80,10.80.72.153:http,93
vs_origin-console-t1.travelclick.com_443,10.80.72.153:https,14011
vs_origin-console-t3.travelclick.com_80,10.80.72.152:http,41
vs_origin-console-t3.travelclick.com_443,10.80.72.152:https,743
vs_origin-console-t5.travelclick.com_80,10.80.72.119:http,844594
vs_origin-console-t5.travelclick.com_443,10.80.72.119:https,4043820
vs_origin-console-t6.travelclick.com_80,10.80.72.123:http,99
vs_origin-console-t6.travelclick.com_443,10.80.72.123:https,18643
vs_origin-emari-mgmt-t5.travelclick.com_443,10.80.72.55:https,1510804
vs_origin-reservations-c1.travelclick.com_80,10.80.72.210:http,963476
vs_origin-reservations-c1.travelclick.com_443,10.80.72.210:https,1241759
vs_origin-reservations-m1.travelclick.com_443,10.80.72.174:https,119
vs_origin-reservations-m1.travelclick.com_http,10.80.72.174:http,36
vs_origin-reservations-perf.travelclick.com_80,10.80.72.135:http,36
vs_origin-reservations-perf.travelclick.com_443,10.80.72.135:https,119
vs_origin-reservations-t1.travelclick.com_80,10.80.72.154:http,2096
vs_origin-reservations-t1.travelclick.com_443,10.80.72.154:https,215472
vs_origin-reservations-t3.travelclick.com_80,10.80.72.151:http,226
vs_origin-reservations-t3.travelclick.com_443,10.80.72.151:https,143010
